# exported by xylib from a canberra_cnf file

### block #0 3Au103p5
# date and time: Mon, 2016-02-08 14:00:11
# description: 3Au103p5
# energy calib 0: -1.396389
# energy calib 1: 0.5939637
# energy calib 2: 0
# live time (s): 71557.49
# real time (s): 71919.51
# column_1	column_2
188.671990	13200.000000
189.265953	13068.000000
189.859917	13117.000000
190.453881	13151.000000
191.047845	13010.000000
191.641808	12790.000000
192.235772	12882.000000
192.829736	12751.000000
193.423699	12583.000000
194.017663	12660.000000
194.611627	12512.000000
195.205590	12468.000000
195.799554	12614.000000
196.393518	12379.000000
196.987481	12264.000000
197.581445	12385.000000
198.175409	12462.000000
198.769372	12212.000000
199.363336	12262.000000
199.957300	12102.000000
200.551263	12167.000000
201.145227	12168.000000
201.739191	11751.000000
202.333154	11637.000000
202.927118	11903.000000
203.521082	11567.000000
204.115046	11478.000000
204.709009	11468.000000
205.302973	11199.000000
205.896937	11181.000000
206.490900	10932.000000
207.084864	10659.000000
207.678828	10524.000000
208.272791	10284.000000
208.866755	10224.000000
209.460719	10245.000000
210.054682	9778.000000
210.648646	9760.000000
211.242610	9460.000000
211.836573	9456.000000
212.430537	9319.000000
213.024501	9317.000000
213.618464	9123.000000
214.212428	8972.000000
214.806392	9035.000000
215.400356	8930.000000
215.994319	8860.000000
216.588283	8576.000000
217.182247	8566.000000
217.776210	8634.000000
218.370174	8667.000000
218.964138	8498.000000
219.558101	8553.000000
220.152065	8375.000000
220.746029	8458.000000
221.339992	8289.000000
221.933956	8281.000000
222.527920	8177.000000
223.121883	8239.000000
223.715847	8020.000000
224.309811	8300.000000
224.903774	7949.000000
225.497738	7915.000000
226.091702	8011.000000
226.685665	7838.000000
227.279629	8004.000000
227.873593	7906.000000
228.467557	7741.000000
229.061520	7726.000000
229.655484	7555.000000
230.249448	7627.000000
230.843411	7546.000000
231.437375	7520.000000
232.031339	7471.000000
232.625302	7540.000000
233.219266	7481.000000
233.813230	7262.000000
234.407193	7380.000000
235.001157	7291.000000
235.595121	7396.000000
236.189084	7405.000000
236.783048	7131.000000
237.377012	7509.000000
237.970975	9498.000000
238.564939	12494.000000
239.158903	9810.000000
239.752867	7229.000000
240.346830	7084.000000
240.940794	7409.000000
241.534758	8189.000000
242.128721	8147.000000
242.722685	7190.000000
243.316649	6735.000000
243.910612	6595.000000
244.504576	6625.000000
245.098540	6478.000000
245.692503	6363.000000
246.286467	6472.000000
246.880431	6278.000000
247.474394	6394.000000
248.068358	6307.000000
248.662322	6271.000000
249.256285	6250.000000
249.850249	6123.000000
250.444213	6287.000000
251.038176	6040.000000
251.632140	6102.000000
252.226104	5936.000000
252.820068	5962.000000
253.414031	5884.000000
254.007995	5688.000000
254.601959	5697.000000
255.195922	5671.000000
255.789886	5679.000000
256.383850	5611.000000
256.977813	5489.000000
257.571777	5548.000000
258.165741	5502.000000
258.759704	5464.000000
259.353668	5460.000000
259.947632	5147.000000
260.541595	5273.000000
261.135559	5175.000000
261.729523	5216.000000
262.323486	5056.000000
262.917450	4998.000000
263.511414	5037.000000
264.105377	4952.000000
264.699341	4981.000000
265.293305	4999.000000
265.887269	4990.000000
266.481232	4897.000000
267.075196	4787.000000
267.669160	4773.000000
268.263123	4729.000000
268.857087	4785.000000
269.451051	4817.000000
270.045014	4915.000000
270.638978	4879.000000
271.232942	4707.000000
271.826905	4510.000000
272.420869	4398.000000
273.014833	4414.000000
273.608796	4531.000000
274.202760	4431.000000
274.796724	4467.000000
275.390687	4347.000000
275.984651	4264.000000
276.578615	4356.000000
277.172579	4532.000000
277.766542	4472.000000
278.360506	4186.000000
278.954470	4238.000000
279.548433	4165.000000
280.142397	4072.000000
280.736361	4019.000000
281.330324	4033.000000
281.924288	4031.000000
282.518252	3885.000000
283.112215	3984.000000
283.706179	3984.000000
284.300143	4036.000000
284.894106	3928.000000
285.488070	3969.000000
286.082034	3925.000000
286.675997	3785.000000
287.269961	3873.000000
287.863925	3878.000000
288.457888	3796.000000
289.051852	3788.000000
289.645816	3765.000000
290.239780	3763.000000
290.833743	3653.000000
291.427707	3732.000000
292.021671	3627.000000
292.615634	3619.000000
293.209598	3795.000000
293.803562	3797.000000
294.397525	4721.000000
294.991489	7097.000000
295.585453	6446.000000
296.179416	4111.000000
296.773380	3581.000000
297.367344	3503.000000
297.961307	3447.000000
298.555271	3543.000000
299.149235	3349.000000
299.743198	3657.000000
300.337162	3648.000000
300.931126	3390.000000
301.525090	3313.000000
302.119053	3333.000000
302.713017	3264.000000
303.306981	3194.000000
303.900944	3262.000000
304.494908	3348.000000
305.088872	3191.000000
305.682835	3236.000000
306.276799	3142.000000
306.870763	3261.000000
307.464726	3148.000000
308.058690	3230.000000
308.652654	3058.000000
309.246617	3033.000000
309.840581	3073.000000
310.434545	3088.000000
311.028508	2992.000000
311.622472	2976.000000
312.216436	3095.000000
312.810399	2998.000000
313.404363	3034.000000
313.998327	3073.000000
314.592291	2956.000000
315.186254	2930.000000
315.780218	2964.000000
316.374182	3028.000000
316.968145	2877.000000
317.562109	2925.000000
318.156073	2828.000000
318.750036	2816.000000
319.344000	2987.000000
319.937964	2819.000000
320.531927	2831.000000
321.125891	2727.000000
321.719855	2876.000000
322.313818	2953.000000
322.907782	2859.000000
323.501746	2886.000000
324.095709	2965.000000
324.689673	2849.000000
325.283637	2819.000000
325.877600	3130.000000
326.471564	3249.000000
327.065528	3038.000000
327.659492	3022.000000
328.253455	3174.000000
328.847419	2987.000000
329.441383	2751.000000
330.035346	2649.000000
330.629310	2752.000000
331.223274	3089.000000
331.817237	11323.000000
332.411201	62572.000000
333.005165	117960.000000
333.599128	64407.000000
334.193092	11138.000000
334.787056	2871.000000
335.381019	2554.000000
335.974983	2554.000000
336.568947	2604.000000
337.162910	2592.000000
337.756874	3195.000000
338.350838	3760.000000
338.944802	3187.000000
339.538765	2603.000000
340.132729	2480.000000
340.726693	2632.000000
341.320656	2560.000000
341.914620	2533.000000
342.508584	2597.000000
343.102547	2578.000000
343.696511	2493.000000
344.290475	2537.000000
344.884438	2403.000000
345.478402	2660.000000
346.072366	2580.000000
346.666329	2601.000000
347.260293	2475.000000
347.854257	2281.000000
348.448220	2389.000000
349.042184	2401.000000
349.636148	2353.000000
350.230111	2450.000000
350.824075	3123.000000
351.418039	6580.000000
352.012003	9043.000000
352.605966	5358.000000
353.199930	2793.000000
353.793894	3231.000000
354.387857	20601.000000
354.981821	159355.000000
355.575785	401747.000000
356.169748	293182.000000
356.763712	61545.000000
357.357676	5386.000000
357.951639	2072.000000
358.545603	2018.000000
359.139567	2135.000000
359.733530	2068.000000
360.327494	2064.000000
360.921458	2068.000000
361.515421	2038.000000
362.109385	2089.000000
362.703349	2069.000000
363.297312	2145.000000
363.891276	2318.000000
364.485240	2475.000000
365.079204	2491.000000
365.673167	2225.000000
366.267131	2084.000000
366.861095	2131.000000
367.455058	1994.000000
368.049022	1978.000000
368.642986	1972.000000
369.236949	1868.000000
369.830913	1871.000000
370.424877	1808.000000
371.018840	1810.000000
371.612804	1914.000000
372.206768	1918.000000
372.800731	1963.000000
373.394695	1818.000000
373.988659	1840.000000
374.582622	1822.000000
375.176586	1820.000000
375.770550	1737.000000
376.364514	1817.000000
376.958477	1798.000000
377.552441	1851.000000
378.146405	1864.000000
378.740368	1767.000000
379.334332	1872.000000
379.928296	1739.000000
380.522259	1801.000000
381.116223	1804.000000
381.710187	1807.000000
382.304150	1774.000000
382.898114	1814.000000
383.492078	1777.000000
384.086041	1786.000000
384.680005	1785.000000
385.273969	1826.000000
385.867932	1671.000000
386.461896	1746.000000
387.055860	1801.000000
387.649823	1721.000000
388.243787	1699.000000
388.837751	1821.000000
389.431715	1846.000000
390.025678	1706.000000
390.619642	1773.000000
391.213606	1752.000000
391.807569	1698.000000
392.401533	1744.000000
392.995497	1736.000000
393.589460	1764.000000
394.183424	1784.000000
394.777388	1736.000000
395.371351	1667.000000
395.965315	1758.000000
396.559279	1699.000000
397.153242	1972.000000
397.747206	2542.000000
398.341170	2715.000000
398.935133	2510.000000
399.529097	3184.000000
400.123061	3318.000000
400.717025	2217.000000
401.310988	1788.000000
401.904952	1735.000000
402.498916	1722.000000
403.092879	1661.000000
403.686843	1621.000000
404.280807	1629.000000
404.874770	1616.000000
405.468734	1642.000000
406.062698	1787.000000
406.656661	1590.000000
407.250625	1636.000000
407.844589	1899.000000
408.438552	2220.000000
409.032516	2352.000000
409.626480	2165.000000
410.220443	3037.000000
410.814407	16401.000000
411.408371	61582.000000
412.002334	80639.000000
412.596298	33368.000000
413.190262	5555.000000
413.784226	1734.000000
414.378189	1695.000000
414.972153	1562.000000
415.566117	1705.000000
416.160080	1628.000000
416.754044	1588.000000
417.348008	1650.000000
417.941971	1590.000000
418.535935	1647.000000
419.129899	1724.000000
419.723862	2204.000000
420.317826	4107.000000
420.911790	5532.000000
421.505753	4690.000000
422.099717	6601.000000
422.693681	7957.000000
423.287644	4280.000000
423.881608	1977.000000
424.475572	2259.000000
425.069535	7885.000000
425.663499	23068.000000
426.257463	25318.000000
426.851427	9779.000000
427.445390	2281.000000
428.039354	1426.000000
428.633318	1415.000000
429.227281	1337.000000
429.821245	1515.000000
430.415209	2099.000000
431.009172	3215.000000
431.603136	3536.000000
432.197100	2238.000000
432.791063	1779.000000
433.385027	1970.000000
433.978991	1948.000000
434.572954	1602.000000
435.166918	1393.000000
435.760882	1319.000000
436.354845	1363.000000
436.948809	1268.000000
437.542773	1320.000000
438.136737	1367.000000
438.730700	1373.000000
439.324664	1329.000000
439.918628	1294.000000
440.512591	1319.000000
441.106555	1356.000000
441.700519	1321.000000
442.294482	1319.000000
442.888446	1278.000000
443.482410	1263.000000
444.076373	1236.000000
444.670337	1339.000000
445.264301	1293.000000
445.858264	1271.000000
446.452228	1300.000000
447.046192	1296.000000
447.640155	1303.000000
448.234119	1281.000000
448.828083	1264.000000
449.422046	1228.000000
450.016010	1211.000000
450.609974	1249.000000
451.203938	1259.000000
451.797901	1267.000000
452.391865	1286.000000
452.985829	1288.000000
453.579792	1201.000000
454.173756	1276.000000
454.767720	1274.000000
455.361683	1291.000000
455.955647	1197.000000
456.549611	1265.000000
457.143574	1253.000000
457.737538	1187.000000
458.331502	1136.000000
458.925465	1226.000000
459.519429	1254.000000
460.113393	1213.000000
460.707356	1272.000000
461.301320	1208.000000
461.895284	1298.000000
462.489248	1458.000000
463.083211	1665.000000
463.677175	1442.000000
464.271139	1240.000000
464.865102	1198.000000
465.459066	1195.000000
466.053030	1242.000000
466.646993	1164.000000
467.240957	1216.000000
467.834921	1204.000000
468.428884	1162.000000
469.022848	1184.000000
469.616812	1162.000000
470.210775	1119.000000
470.804739	1171.000000
471.398703	1244.000000
471.992666	1151.000000
472.586630	1152.000000
473.180594	1129.000000
473.774557	1176.000000
474.368521	1191.000000
474.962485	1190.000000
475.556449	1108.000000
476.150412	1087.000000
476.744376	1133.000000
477.338340	1096.000000
477.932303	1185.000000
478.526267	1165.000000
479.120231	1145.000000
479.714194	1126.000000
480.308158	1175.000000
480.902122	1166.000000
481.496085	1184.000000
482.090049	1119.000000
482.684013	1140.000000
483.277976	1158.000000
483.871940	1143.000000
484.465904	1054.000000
485.059867	1134.000000
485.653831	1050.000000
486.247795	1154.000000
486.841758	1161.000000
487.435722	1199.000000
488.029686	1128.000000
488.623650	1109.000000
489.217613	1079.000000
489.811577	1129.000000
490.405541	1089.000000
490.999504	1089.000000
491.593468	1071.000000
492.187432	1065.000000
492.781395	1116.000000
493.375359	1100.000000
493.969323	1109.000000
494.563286	1040.000000
495.157250	1151.000000
495.751214	1076.000000
496.345177	1118.000000
496.939141	1059.000000
497.533105	1046.000000
498.127068	1089.000000
498.721032	1086.000000
499.314996	1077.000000
499.908960	1052.000000
500.502923	1066.000000
501.096887	1033.000000
501.690851	1083.000000
502.284814	1084.000000
502.878778	1047.000000
503.472742	1129.000000
504.066705	1070.000000
504.660669	1065.000000
505.254633	1087.000000
505.848596	1092.000000
506.442560	1079.000000
507.036524	1109.000000
507.630487	1154.000000
508.224451	1228.000000
508.818415	1320.000000
509.412378	1625.000000
510.006342	2314.000000
510.600306	3114.000000
511.194269	3005.000000
511.788233	2385.000000
512.382197	1768.000000
512.976161	1371.000000
513.570124	1171.000000
514.164088	1066.000000
514.758052	1042.000000
515.352015	1058.000000
515.945979	1029.000000
516.539943	958.000000
517.133906	1003.000000
517.727870	1003.000000
518.321834	1030.000000
518.915797	1016.000000
519.509761	1000.000000
520.103725	1060.000000
520.697688	1099.000000
521.291652	1105.000000
521.885616	1030.000000
522.479579	952.000000
523.073543	959.000000
523.667507	1010.000000
524.261470	985.000000
524.855434	1014.000000
525.449398	954.000000
526.043362	946.000000
526.637325	985.000000
527.231289	974.000000
527.825253	974.000000
528.419216	939.000000
529.013180	1033.000000
529.607144	944.000000
530.201107	959.000000
530.795071	959.000000
531.389035	960.000000
531.982998	1002.000000
532.576962	991.000000
533.170926	968.000000
533.764889	1005.000000
534.358853	998.000000
534.952817	934.000000
535.546780	958.000000
536.140744	904.000000
536.734708	948.000000
537.328672	960.000000
537.922635	956.000000
538.516599	940.000000
539.110563	936.000000
539.704526	986.000000
540.298490	949.000000
540.892454	939.000000
541.486417	982.000000
542.080381	951.000000
542.674345	913.000000
543.268308	949.000000
543.862272	915.000000
544.456236	910.000000
545.050199	932.000000
545.644163	930.000000
546.238127	969.000000
546.832090	925.000000
547.426054	970.000000
548.020018	867.000000
548.613981	888.000000
549.207945	902.000000
549.801909	878.000000
550.395873	882.000000
550.989836	939.000000
551.583800	911.000000
552.177764	854.000000
552.771727	872.000000
553.365691	890.000000
553.959655	879.000000
554.553618	861.000000
555.147582	873.000000
555.741546	833.000000
556.335509	883.000000
556.929473	865.000000
557.523437	860.000000
558.117400	841.000000
558.711364	872.000000
559.305328	836.000000
559.899291	873.000000
560.493255	868.000000
561.087219	866.000000
561.681183	871.000000
562.275146	969.000000
562.869110	938.000000
563.463074	865.000000
564.057037	831.000000
564.651001	884.000000
565.244965	840.000000
565.838928	853.000000
566.432892	866.000000
567.026856	854.000000
567.620819	880.000000
568.214783	794.000000
568.808747	846.000000
569.402710	896.000000
569.996674	960.000000
570.590638	889.000000
571.184601	813.000000
571.778565	796.000000
572.372529	863.000000
572.966492	873.000000
573.560456	819.000000
574.154420	820.000000
574.748384	811.000000
575.342347	820.000000
575.936311	859.000000
576.530275	785.000000
577.124238	843.000000
577.718202	837.000000
578.312166	780.000000
578.906129	809.000000
579.500093	847.000000
580.094057	857.000000
580.688020	829.000000
581.281984	825.000000
581.875948	1022.000000
582.469911	1997.000000
583.063875	3627.000000
583.657839	3229.000000
584.251802	1544.000000
584.845766	823.000000
585.439730	808.000000
586.033693	733.000000
586.627657	776.000000
587.221621	747.000000
587.815585	732.000000
588.409548	810.000000
589.003512	771.000000
589.597476	752.000000
590.191439	823.000000
590.785403	768.000000
591.379367	733.000000
591.973330	736.000000
592.567294	788.000000
593.161258	757.000000
593.755221	769.000000
594.349185	705.000000
594.943149	763.000000
595.537112	768.000000
596.131076	706.000000
596.725040	730.000000
597.319003	785.000000
597.912967	736.000000
598.506931	754.000000
599.100895	732.000000
599.694858	790.000000
600.288822	755.000000
600.882786	729.000000
601.476749	744.000000
602.070713	746.000000
602.664677	728.000000
603.258640	725.000000
603.852604	736.000000
604.446568	728.000000
605.040531	773.000000
605.634495	716.000000
606.228459	756.000000
606.822422	763.000000
607.416386	838.000000
608.010350	1206.000000
608.604313	3389.000000
609.198277	6558.000000
609.792241	5730.000000
610.386204	2419.000000
610.980168	892.000000
611.574132	675.000000
612.168096	704.000000
612.762059	673.000000
613.356023	681.000000
613.949987	710.000000
614.543950	654.000000
615.137914	701.000000
615.731878	687.000000
616.325841	664.000000
616.919805	723.000000
617.513769	645.000000
618.107732	667.000000
618.701696	722.000000
619.295660	636.000000
619.889623	633.000000
620.483587	657.000000
621.077551	672.000000
621.671514	705.000000
622.265478	707.000000
622.859442	676.000000
623.453405	684.000000
624.047369	665.000000
624.641333	658.000000
625.235297	675.000000
625.829260	709.000000
626.423224	694.000000
627.017188	649.000000
627.611151	671.000000
628.205115	641.000000
628.799079	676.000000
629.393042	632.000000
629.987006	657.000000
630.580970	712.000000
631.174933	654.000000
631.768897	673.000000
632.362861	649.000000
632.956824	678.000000
633.550788	690.000000
634.144752	619.000000
634.738715	658.000000
635.332679	641.000000
635.926643	658.000000
636.520607	635.000000
637.114570	670.000000
637.708534	644.000000
638.302498	664.000000
638.896461	660.000000
639.490425	633.000000
640.084389	635.000000
640.678352	646.000000
641.272316	680.000000
641.866280	696.000000
642.460243	615.000000
643.054207	668.000000
643.648171	663.000000
644.242134	615.000000
644.836098	638.000000
645.430062	634.000000
646.024025	635.000000
646.617989	669.000000
647.211953	632.000000
647.805916	624.000000
648.399880	667.000000
648.993844	630.000000
649.587808	670.000000
650.181771	626.000000
650.775735	690.000000
651.369699	662.000000
651.963662	595.000000
652.557626	672.000000
653.151590	597.000000
653.745553	690.000000
654.339517	674.000000
654.933481	613.000000
655.527444	657.000000
656.121408	623.000000
656.715372	620.000000
657.309335	643.000000
657.903299	673.000000
658.497263	621.000000
659.091226	675.000000
659.685190	631.000000
660.279154	637.000000
660.873118	639.000000
661.467081	673.000000
662.061045	640.000000
662.655009	685.000000
663.248972	693.000000
663.842936	641.000000
664.436900	673.000000
665.030863	713.000000
665.624827	813.000000
666.218791	724.000000
666.812754	685.000000
667.406718	644.000000
668.000682	581.000000
668.594645	590.000000
669.188609	626.000000
669.782573	601.000000
670.376536	600.000000
670.970500	628.000000
671.564464	623.000000
672.158427	599.000000
672.752391	610.000000
673.346355	578.000000
673.940319	622.000000
674.534282	648.000000
675.128246	820.000000
675.722210	996.000000
676.316173	948.000000
676.910137	723.000000
677.504101	630.000000
678.098064	616.000000
678.692028	555.000000
679.285992	606.000000
679.879955	633.000000
680.473919	642.000000
681.067883	568.000000
681.661846	601.000000
682.255810	607.000000
682.849774	624.000000
683.443737	581.000000
684.037701	579.000000
684.631665	628.000000
685.225628	598.000000
685.819592	601.000000
686.413556	635.000000
687.007520	653.000000
687.601483	1056.000000
688.195447	2049.000000
688.789411	2940.000000
689.383374	2025.000000
689.977338	1031.000000
690.571302	637.000000
691.165265	558.000000
691.759229	584.000000
692.353193	596.000000
692.947156	598.000000
693.541120	574.000000
694.135084	597.000000
694.729047	583.000000
695.323011	598.000000
695.916975	573.000000
696.510938	575.000000
697.104902	579.000000
697.698866	575.000000
698.292830	575.000000
698.886793	599.000000
699.480757	561.000000
700.074721	554.000000
700.668684	596.000000
701.262648	613.000000
701.856612	638.000000
702.450575	621.000000
703.044539	660.000000
703.638503	669.000000
704.232466	549.000000
704.826430	584.000000
705.420394	564.000000
706.014357	566.000000
706.608321	556.000000
707.202285	528.000000
707.796248	565.000000
708.390212	589.000000
708.984176	560.000000
709.578139	554.000000
710.172103	595.000000
710.766067	596.000000
711.360031	566.000000
711.953994	598.000000
712.547958	567.000000
713.141922	536.000000
713.735885	564.000000
714.329849	545.000000
714.923813	566.000000
715.517776	588.000000
716.111740	526.000000
716.705704	581.000000
717.299667	582.000000
717.893631	578.000000
718.487595	537.000000
719.081558	597.000000
719.675522	575.000000
720.269486	600.000000
720.863449	533.000000
721.457413	571.000000
722.051377	549.000000
722.645341	589.000000
723.239304	531.000000
723.833268	546.000000
724.427232	542.000000
725.021195	554.000000
725.615159	566.000000
726.209123	683.000000
726.803086	942.000000
727.397050	1269.000000
727.991014	964.000000
728.584977	679.000000
729.178941	621.000000
729.772905	536.000000
730.366868	571.000000
730.960832	548.000000
731.554796	553.000000
732.148759	504.000000
732.742723	544.000000
733.336687	509.000000
733.930650	509.000000
734.524614	527.000000
735.118578	534.000000
735.712542	516.000000
736.306505	520.000000
736.900469	506.000000
737.494433	522.000000
738.088396	531.000000
738.682360	546.000000
739.276324	507.000000
739.870287	546.000000
740.464251	523.000000
741.058215	530.000000
741.652178	524.000000
742.246142	575.000000
742.840106	566.000000
743.434069	564.000000
744.028033	567.000000
744.621997	545.000000
745.215960	550.000000
745.809924	476.000000
746.403888	525.000000
746.997851	506.000000
747.591815	512.000000
748.185779	527.000000
748.779743	540.000000
749.373706	513.000000
749.967670	557.000000
750.561634	494.000000
751.155597	536.000000
751.749561	517.000000
752.343525	542.000000
